quiz_title,quiz_moduleid,attempt_id,userid,attemptnum,attempt_state,timestart,timefinish,sumgrades,slot,questionid,variant,behaviour,maxmark,minfraction,maxfraction,questionsummary,rightanswer,responsesummary,final_state,final_fraction,n_steps,first_step_time,last_step_time
Tutorial 13A - Fourier Series,17950,438067,20485,1,finished,1751266742,1751273686,26.65000,3,203097,10,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{2\,x}{23} , -\frac{\pi}{2} , -\frac{4\,\sin \left( 3\,x \right)}{207\,\pi}+\frac{\sin \left( 2\,x \right)}{23}+\frac{4\,\sin \left( x \right)}{23\,\pi} \right]}\)","Seed: 2038377588; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-(%pi/2),%pi/2))/(23*%pi) [score]; ans3: 0 [score]; ans4: (2*integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(23*%pi) [score]; ans5: 0 [score]; ans6: (2*integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(23*%pi) [score]; ans7: (4*sin((%pi*n)/2)-2*%pi*n*cos((%pi*n)/2))/(23*%pi*n^2) [score]; ans8: -((4*sin(3*x))/(207*%pi))+sin(2*x)/23+(4*sin(x))/(23*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 2038377588; ans1:  sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (1/(2*pi))*integrate(((2*x)/23),x,(-pi/2),(pi/2)) [score]; ans3: 0 [score]; ans4: (1/(pi))*integrate((((2*x)/23)*cos(n*x)),x,(-pi/2),(pi/2)) [score]; ans5: 0 [score]; ans6: (1/(pi))*integrate((((2*x)/23)*sin(n*x)),x,(-pi/2),(pi/2)) [score]; ans7: -(2/(23*n))*cos((n*pi)/2)+(4/(23*pi*n)) [score]; ans8: (4/(23*pi))*sin(x)+(1/23)*sin(2*x)-(4/(207*pi))*sin(3*x) [score]; prt1: # = 0.48 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-F | prt1-4-T | prt1-9-F | prt1-10-F | prt1-11-F | prt1-12-T",gradedpartial,0.4800000,5,1751266742,1751273686
Tutorial 13A - Fourier Series,17950,438070,20499,3,finished,1751267022,1751275228,31.00000,1,203099,54,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{4}{9} , 2 , \frac{4\,\sin \left( \pi\,n \right)}{9\,\pi\,n} , -\frac{4\,\cos \left( \pi\,n \right)-4}{9\,\pi\,n} , \frac{8\,\sin \left( \frac{3\,\pi\,t}{2} \right)}{27\,\pi}+\frac{8\,\sin \left( \frac{\pi\,t}{2} \right)}{9\,\pi}+\frac{2}{9} \right]}\)","Seed: 8447972; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 2/9 [score]; ans3: 2/9 [score]; ans4: (2*integrate(cos((%pi*n*t)/2),t,0,2))/9 [score]; ans5: (4*sin(%pi*n))/(9*%pi*n) [score]; ans6: (2*integrate(sin((%pi*n*t)/2),t,0,2))/9 [score]; ans7: -((4*cos(%pi*n)-4)/(9*%pi*n)) [score]; ans8: (8*sin((3*%pi*t)/2))/(27*%pi)+(8*sin((%pi*t)/2))/(9*%pi)+2/9 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 8447972; ans1: sum(b[n]*sin((%pi*n*t)/2)+a[n]*cos((%pi*n*t)/2),n,1,inf)+a_0 [score]; ans2: 2/9 [score]; ans3: 2/9 [score]; ans4: 2/9*(integrate(cos((%pi*n*t)/2),t,0,2)) [score]; ans5: 0 [score]; ans6: 2/9*(integrate(sin((%pi*n*t)/2),t,0,2)) [score]; ans7: -((4*cos(%pi*n)-2)/(9*%pi*n)) [score]; ans8: 2/9+8/(9*%pi)*sin((%pi*t))+8/(27*%pi)*sin((3*%pi*t)) [score]; prt1: # = 0.31 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-F | prt1-8-T | prt1-3-F | prt1-4-F",gradedpartial,0.3100000,4,1751267022,1751275228
Tutorial 13A - Fourier Series,17950,438070,20499,3,finished,1751267022,1751275228,31.00000,2,203095,19,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 5\,\cos \left( \frac{7\,\theta}{2} \right) , 0 , -\frac{120\,\sin \left( 3\,\theta \right)}{13\,\pi}-\frac{80\,\sin \left( 2\,\theta \right)}{33\,\pi}-\frac{8\,\sin \left( \theta \right)}{9\,\pi} \right]}\)","Seed: 368495170; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (5*integrate(cos((7*theta)/2),theta,0,2*%pi))/(2*%pi) [score]; ans3: 0 [score]; ans4: (5*integrate(cos((7*theta)/2)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -((20*n*sin(2*%pi*n))/(4*%pi*n^2-49*%pi)) [score]; ans6: (5*integrate(cos((7*theta)/2)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: (20*n*cos(2*%pi*n)+20*n)/(4*%pi*n^2-49*%pi) [score]; ans8: -((120*sin(3*theta))/(13*%pi))-(80*sin(2*theta))/(33*%pi)-(8*sin(theta))/(9*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 368495170; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (5*integrate(cos(7*theta/2),theta,0,2*%pi))/(2*%pi) [score]; ans3: 0 [score]; ans4: (5*integrate(cos(7*theta/2)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: 0 [score]; ans6: (5*integrate(cos(7*theta/2)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: 5/(2*%pi)*(((-cos((7+2*n)*%pi)/((7+2*n)/2)+cos((7-2*n)*%pi)/((7-2*n)/2)))-((-1/((7-2*n)/2))+1/((7+2*n)/2))) [score]; ans8: -8/(9*%pi)*sin(theta)-80/(33*%pi)*sin(2*theta)-120/(13*%pi)*sin(3*theta) [score]; prt1: # = 0.31 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-F | prt1-8-T | prt1-3-F | prt1-4-T | prt1-9-F | prt1-10-F | prt1-11-T | prt1-12-T",gradedpartial,0.3100000,4,1751267022,1751275228
Tutorial 13A - Fourier Series,17950,438070,20499,3,finished,1751267022,1751275228,31.00000,3,203097,13,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{x}{22} , -\frac{\pi}{2} , -\frac{\sin \left( 3\,x \right)}{99\,\pi}+\frac{\sin \left( 2\,x \right)}{44}+\frac{\sin \left( x \right)}{11\,\pi} \right]}\)","Seed: 1841821777; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-(%pi/2),%pi/2))/(44*%pi) [score]; ans3: 0 [score]; ans4: (integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(22*%pi) [score]; ans5: 0 [score]; ans6: (integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(22*%pi) [score]; ans7: (2*sin((%pi*n)/2)-%pi*n*cos((%pi*n)/2))/(22*%pi*n^2) [score]; ans8: -(sin(3*x)/(99*%pi))+sin(2*x)/44+sin(x)/(11*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1841821777; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (integrate(x,x,-%pi/2,%pi/2))/(44*%pi) [score]; ans3: 0 [score]; ans4: (integrate(x*cos(n*x),x,-%pi/2,%pi/2))/(22*%pi) [score]; ans5: -((%pi*n*sin(%pi*n)+2*cos(%pi*n)-2)/(22*%pi*n^2)) [score]; ans6: (integrate(x*sin(n*x),x,-%pi/2,%pi/2))/(22*%pi) [score]; ans7: (sin(%pi*n)-2*%pi*n*cos(%pi*n))/(22*%pi*n^2) [score]; ans8: 1/22*cos(x)+1/(11*%pi)*sin(x)+1/44*sin(2*x)-1/66*cos(3*x)-1/(99*%pi)*sin(3*x) [score]; prt1: # = 0.31 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-F | prt1-8-T | prt1-3-F | prt1-4-F",gradedpartial,0.3100000,3,1751267022,1751275228
Tutorial 13A - Fourier Series,17950,438074,20461,1,finished,1751267129,1751291276,0.00000,1,203099,69,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{6}{5} , 5 , \frac{6\,\sin \left( \pi\,n \right)}{5\,\pi\,n} , -\frac{6\,\cos \left( \pi\,n \right)-6}{5\,\pi\,n} , \frac{4\,\sin \left( \frac{3\,\pi\,t}{5} \right)}{5\,\pi}+\frac{12\,\sin \left( \frac{\pi\,t}{5} \right)}{5\,\pi}+\frac{3}{5} \right]}\)","Seed: 1414693709; ans1: sum(b[n]*sin((%pi*n*t)/5)+a[n]*cos((%pi*n*t)/5),n,1,inf)+a_0 [score]; ans2: 3/5 [score]; ans3: 3/5 [score]; ans4: (6*integrate(cos((%pi*n*t)/5),t,0,5))/25 [score]; ans5: (6*sin(%pi*n))/(5*%pi*n) [score]; ans6: (6*integrate(sin((%pi*n*t)/5),t,0,5))/25 [score]; ans7: -((6*cos(%pi*n)-6)/(5*%pi*n)) [score]; ans8: (4*sin((3*%pi*t)/5))/(5*%pi)+(12*sin((%pi*t)/5))/(5*%pi)+3/5 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1414693709; ans1: a[o]+sum(a[n]*cos(200*pi*n*t)+b[n]*sin(200*pi*n*t),n,1,inf) [score]; ans2: a[o]=1/T*int(V(t),t,-5*ms,5*ms) [score]; ans3: 6/10 [score]; ans4: 2/T*int(V(t)*cos(200*pi*n*t),t,0,5*ms) [score]; ans5: 0 [score]; ans6: 2/T*int(V(t)*sin(200*pi*n*t),t,0,5*ms) [score]; ans7: -6/(5*pi*n)*((-1)^n-1) [score]; ans8: 6/10+12/(5*pi)*sin(200*pi*t)+4/(5*pi)*sin(600*pi*t) [score]; prt1: [RUNTIME_ERROR] CAS failed to return any data due to timeout.!",gaveup,$@NULL@$,4,1751267129,1751291276
Tutorial 13A - Fourier Series,17950,438074,20461,1,finished,1751267129,1751291276,0.00000,2,203095,10,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \sin \left( \frac{4\,\theta}{3} \right) , 0 , -\frac{3^{\frac{7}{2}}\,\sin \left( 3\,\theta \right)}{130\,\pi}-\frac{18\,\cos \left( 3\,\theta \right)}{65\,\pi}-\frac{3^{\frac{5}{2}}\,\sin \left( 2\,\theta \right)}{20\,\pi}-\frac{9\,\cos \left( 2\,\theta \right)}{10\,\pi}+\frac{3^{\frac{5}{2}}\,\sin \left( \theta \right)}{14\,\pi}+\frac{18\,\cos \left( \theta \right)}{7\,\pi}+\frac{9}{16\,\pi} \right]}\)","Seed: 396301084; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (integrate(sin((4*theta)/3),theta,0,2*%pi))/(2*%pi) [score]; ans3: 9/(16*%pi) [score]; ans4: (integrate(sin((4*theta)/3)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -(((9*n-12)*cos((6*%pi*n+8*%pi)/3)+(-(9*n)-12)*cos((6*%pi*n-8*%pi)/3)+24)/(18*%pi*n^2-32*%pi)) [score]; ans6: (integrate(sin((4*theta)/3)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -(((9*n-12)*sin((6*%pi*n+8*%pi)/3)+(-(9*n)-12)*sin((6*%pi*n-8*%pi)/3))/(18*%pi*n^2-32*%pi)) [score]; ans8: -((3^(7/2)*sin(3*theta))/(130*%pi))-(18*cos(3*theta))/(65*%pi)-(3^(5/2)*sin(2*theta))/(20*%pi)-(9*cos(2*theta))/(10*%pi)+(3^(5/2)*sin(theta))/(14*%pi)+(18*cos(theta))/(7*%pi)+9/(16*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 396301084; ans1: a[o]/2+sum(a[n]*cos(n*theta)+b[n]*sin(n*theta),n,1,inf) [score]; ans2: a[o]=1/(2*pi)*int(sin(4*theta/3),theta,0,2*pi) [score]; ans3: 9/(16*pi) [score]; ans4: 1/pi*int(sin(4*theta/3)*cos(n*theta),theta,0,2*pi) [score]; ans6: b[n]=1/pi [score]; prt1: !",gaveup,$@NULL@$,5,1751267129,1751291276
Tutorial 13A - Fourier Series,17950,438074,20461,1,finished,1751267129,1751291276,0.00000,3,203097,57,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{3\,x}{19} , -\pi , \frac{\sin \left( 3\,x \right)}{19}+\frac{2\,\cos \left( 3\,x \right)}{57\,\pi}-\frac{3\,\sin \left( 2\,x \right)}{38}+\frac{3\,\sin \left( x \right)}{19}+\frac{6\,\cos \left( x \right)}{19\,\pi}-\frac{3\,\pi}{76} \right]}\)","Seed: 2038523827; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (3*integrate(x,x,-%pi,0))/(38*%pi) [score]; ans3: -((3*%pi)/76) [score]; ans4: (3*integrate(x*cos(n*x),x,-%pi,0))/(19*%pi) [score]; ans5: -((3*%pi*n*sin(%pi*n)+3*cos(%pi*n)-3)/(19*%pi*n^2)) [score]; ans6: (3*integrate(x*sin(n*x),x,-%pi,0))/(19*%pi) [score]; ans7: (3*sin(%pi*n)-3*%pi*n*cos(%pi*n))/(19*%pi*n^2) [score]; ans8: sin(3*x)/19+(2*cos(3*x))/(57*%pi)-(3*sin(2*x))/38+(3*sin(x))/19+(6*cos(x))/(19*%pi)-(3*%pi)/76 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 2038523827; ans1: a[0]+sum(a[n]*cos(n*x)+b[n]*sin(n*x),n,1,inf) [score]; ans2: a[0]=1/(2*pi)*integrate(3*x/19,x,-pi,pi) [score]; ans3: -3*pi/76 [score]; ans4: a[n]=1/pi*int(3*x/19*cos(n*x),x,-pi,pi) [score]; ans5: 3/(19*n^2*pi)*(1-(-1)^n) [score]; ans6: 1/pi*int(3*x/19*sin(n*x),x,-pi,pi) [score]; ans7: -3/(19*n)*(-1)^n [score]; ans8: -3*pi/76+6/(19*pi)*cos(x)+3/19*sin(x)-3/38*sin(2*x)+2/(57*pi)*cos(3*x)+1/19*sin(3*x) [score]; prt1: # = 0 | prt1-5-F | ATAlgEquiv_TA_not_equation. | prt1-6-F | ATAlgEquiv_TA_not_equation. | prt1-7-F | prt1-8-F | prt1-4-T | prt1-9-F | prt1-10-F | prt1-11-T | prt1-12-T",gradedwrong,0.0000000,3,1751267129,1751291276
Tutorial 13A - Fourier Series,17950,438079,20505,1,finished,1751267339,1751267671,0.00000,1,203099,57,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{2}{9} , 5 , \frac{2\,\sin \left( \pi\,n \right)}{9\,\pi\,n} , -\frac{2\,\cos \left( \pi\,n \right)-2}{9\,\pi\,n} , \frac{4\,\sin \left( \frac{3\,\pi\,t}{5} \right)}{27\,\pi}+\frac{4\,\sin \left( \frac{\pi\,t}{5} \right)}{9\,\pi}+\frac{1}{9} \right]}\)","Seed: 1150181943; ans1: sum(b[n]*sin((%pi*n*t)/5)+a[n]*cos((%pi*n*t)/5),n,1,inf)+a_0 [score]; ans2: 1/9 [score]; ans3: 1/9 [score]; ans4: (2*integrate(cos((%pi*n*t)/5),t,0,5))/45 [score]; ans5: (2*sin(%pi*n))/(9*%pi*n) [score]; ans6: (2*integrate(sin((%pi*n*t)/5),t,0,5))/45 [score]; ans7: -((2*cos(%pi*n)-2)/(9*%pi*n)) [score]; ans8: (4*sin((3*%pi*t)/5))/(27*%pi)+(4*sin((%pi*t)/5))/(9*%pi)+1/9 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 1150181943; prt1: !,gaveup,$@NULL@$,3,1751267339,1751267671
Tutorial 13A - Fourier Series,17950,438079,20505,1,finished,1751267339,1751267671,0.00000,2,203095,40,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 22\,\cos \left( \frac{\theta}{6} \right) , -\pi , \frac{132\,\cos \left( 3\,\theta \right)}{323\,\pi}-\frac{12\,\cos \left( 2\,\theta \right)}{13\,\pi}+\frac{132\,\cos \left( \theta \right)}{35\,\pi}+\frac{66}{\pi} \right]}\)","Seed: 8447972; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (11*integrate(cos(theta/6),theta,-%pi,%pi))/%pi [score]; ans3: 66/%pi [score]; ans4: (22*integrate(cos(theta/6)*cos(n*theta),theta,-%pi,%pi))/%pi [score]; ans5: ((792*n-132)*sin((6*%pi*n+%pi)/6)+(792*n+132)*sin((6*%pi*n-%pi)/6))/(36*%pi*n^2-%pi) [score]; ans6: (22*integrate(cos(theta/6)*sin(n*theta),theta,-%pi,%pi))/%pi [score]; ans7: 0 [score]; ans8: (132*cos(3*theta))/(323*%pi)-(12*cos(2*theta))/(13*%pi)+(132*cos(theta))/(35*%pi)+66/%pi [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 8447972; prt1: !,gaveup,$@NULL@$,3,1751267339,1751267671
Tutorial 13A - Fourier Series,17950,438079,20505,1,finished,1751267339,1751267671,0.00000,3,203097,11,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{17\,x}{5} , -\pi , \frac{17\,\sin \left( 3\,x \right)}{15}+\frac{34\,\cos \left( 3\,x \right)}{45\,\pi}-\frac{17\,\sin \left( 2\,x \right)}{10}+\frac{17\,\sin \left( x \right)}{5}+\frac{34\,\cos \left( x \right)}{5\,\pi}-\frac{17\,\pi}{20} \right]}\)","Seed: 1925742138; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (17*integrate(x,x,-%pi,0))/(10*%pi) [score]; ans3: -((17*%pi)/20) [score]; ans4: (17*integrate(x*cos(n*x),x,-%pi,0))/(5*%pi) [score]; ans5: -((17*%pi*n*sin(%pi*n)+17*cos(%pi*n)-17)/(5*%pi*n^2)) [score]; ans6: (17*integrate(x*sin(n*x),x,-%pi,0))/(5*%pi) [score]; ans7: (17*sin(%pi*n)-17*%pi*n*cos(%pi*n))/(5*%pi*n^2) [score]; ans8: (17*sin(3*x))/15+(34*cos(3*x))/(45*%pi)-(17*sin(2*x))/10+(17*sin(x))/5+(34*cos(x))/(5*%pi)-(17*%pi)/20 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",Seed: 1925742138; prt1: !,gaveup,$@NULL@$,3,1751267339,1751267671
Tutorial 13A - Fourier Series,17950,438083,20534,2,finished,1751268480,1751297681,65.00000,1,203099,23,dfexplicitvaildate,30.0000000,0.0000000,1.0000000,"\({\left[ \frac{1}{2} , 4 , \frac{\sin \left( \pi\,n \right)}{2\,\pi\,n} , -\frac{\cos \left( \pi\,n \right)-1}{2\,\pi\,n} , \frac{\sin \left( \frac{3\,\pi\,t}{4} \right)}{3\,\pi}+\frac{\sin \left( \frac{\pi\,t}{4} \right)}{\pi}+\frac{1}{4} \right]}\)","Seed: 951049410; ans1: sum(b[n]*sin((%pi*n*t)/4)+a[n]*cos((%pi*n*t)/4),n,1,inf)+a_0 [score]; ans2: 1/4 [score]; ans3: 1/4 [score]; ans4: (integrate(cos((%pi*n*t)/4),t,0,4))/8 [score]; ans5: sin(%pi*n)/(2*%pi*n) [score]; ans6: (integrate(sin((%pi*n*t)/4),t,0,4))/8 [score]; ans7: -((cos(%pi*n)-1)/(2*%pi*n)) [score]; ans8: sin((3*%pi*t)/4)/(3*%pi)+sin((%pi*t)/4)/%pi+1/4 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 951049410; ans1: sum(b[n]*sin((%pi*n*t)/4)+a[n]*cos((%pi*n*t)/4),n,1,inf)+a_0 [score]; ans2: 1/4 [score]; ans3: 1/4 [score]; ans4: (integrate(cos((%pi*n*t)/4),t,0,4))/8 [score]; ans5: sin(%pi*n)/(2*%pi*n) [score]; ans6: (integrate(sin((%pi*n*t)/4),t,0,4))/8 [score]; ans7:  -((cos(%pi*n)-1)/(2*%pi*n)) [score]; ans8: sin((3*%pi*t)/4)/(3*%pi)+sin((%pi*t)/4)/%pi+1/4 [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",gradedright,1.0000000,5,1751268480,1751297681
Tutorial 13A - Fourier Series,17950,438083,20534,2,finished,1751268480,1751297681,65.00000,2,203095,58,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ 13\,\sin \left( \frac{4\,\theta}{3} \right) , 0 , -\frac{3^{\frac{7}{2}}\,\sin \left( 3\,\theta \right)}{10\,\pi}-\frac{18\,\cos \left( 3\,\theta \right)}{5\,\pi}-\frac{13\,3^{\frac{5}{2}}\,\sin \left( 2\,\theta \right)}{20\,\pi}-\frac{117\,\cos \left( 2\,\theta \right)}{10\,\pi}+\frac{13\,3^{\frac{5}{2}}\,\sin \left( \theta \right)}{14\,\pi}+\frac{234\,\cos \left( \theta \right)}{7\,\pi}+\frac{117}{16\,\pi} \right]}\)","Seed: 1503172265; ans1: sum(b[n]*sin(n*theta)+a[n]*cos(n*theta),n,1,inf)+a_0 [score]; ans2: (13*integrate(sin((4*theta)/3),theta,0,2*%pi))/(2*%pi) [score]; ans3: 117/(16*%pi) [score]; ans4: (13*integrate(sin((4*theta)/3)*cos(n*theta),theta,0,2*%pi))/%pi [score]; ans5: -(((117*n-156)*cos((6*%pi*n+8*%pi)/3)+(-(117*n)-156)*cos((6*%pi*n-8*%pi)/3)+312)/(18*%pi*n^2-32*%pi)) [score]; ans6: (13*integrate(sin((4*theta)/3)*sin(n*theta),theta,0,2*%pi))/%pi [score]; ans7: -(((117*n-156)*sin((6*%pi*n+8*%pi)/3)+(-(117*n)-156)*sin((6*%pi*n-8*%pi)/3))/(18*%pi*n^2-32*%pi)) [score]; ans8: -((3^(7/2)*sin(3*theta))/(10*%pi))-(18*cos(3*theta))/(5*%pi)-(13*3^(5/2)*sin(2*theta))/(20*%pi)-(117*cos(2*theta))/(10*%pi)+(13*3^(5/2)*sin(theta))/(14*%pi)+(234*cos(theta))/(7*%pi)+117/(16*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1503172265; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (13*integrate(cos((4*theta)/3),theta,0,2*%pi))/(4*%pi) [score]; ans3: 26/%pi [score]; ans4: (13*integrate(cos((4*theta)/3)*cos(n*theta),theta,0,2*%pi))/(2*%pi) [score]; ans5: 13/(4*%pi)*(sin(8*%pi/3-2*%pi*n)/(4/3-n)+sin(8*%pi+2*%pi*n)/(4/3+n)) [score]; ans6: (13*integrate(cos((4*theta)/3)*sin(n*theta),theta,0,2*%pi))/(2*%pi) [score]; ans7: 0 [score]; ans8: 26/%pi-(52/35*%pi)*cos(8*theta)-52/(143*%pi)*cos(16*theta)-52/(323*%pi)*cos(24*theta) [score]; prt1: [RUNTIME_ERROR] CAS failed to return any data due to timeout.!",gaveup,$@NULL@$,6,1751268480,1751297681
Tutorial 13A - Fourier Series,17950,438083,20534,2,finished,1751268480,1751297681,65.00000,3,203097,49,dfexplicitvaildate,35.0000000,0.0000000,1.0000000,"\({\left[ \frac{10\,x}{27} , -\frac{\pi}{2} , -\frac{20\,\sin \left( 3\,x \right)}{243\,\pi}+\frac{5\,\sin \left( 2\,x \right)}{27}+\frac{20\,\sin \left( x \right)}{27\,\pi} \right]}\)","Seed: 1715205561; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: (5*integrate(x,x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans3: 0 [score]; ans4: (10*integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans5: 0 [score]; ans6: (10*integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans7: (20*sin((%pi*n)/2)-10*%pi*n*cos((%pi*n)/2))/(27*%pi*n^2) [score]; ans8: -((20*sin(3*x))/(243*%pi))+(5*sin(2*x))/27+(20*sin(x))/(27*%pi) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T","Seed: 1715205561; ans1: sum(b[n]*sin(n*x)+a[n]*cos(n*x),n,1,inf)+a_0 [score]; ans2: 10*(integrate(x,x,-(%pi/2),%pi/2))/(54*%pi) [score]; ans3: 0 [score]; ans4: 10*(integrate(x*cos(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans5: 0 [score]; ans6: 10*(integrate(x*sin(n*x),x,-(%pi/2),%pi/2))/(27*%pi) [score]; ans7:  (20*sin((%pi*n)/2)-10*%pi*n*cos((%pi*n)/2))/(27*%pi*n^2) [score]; ans8: (20/(27*%pi))*sin(x)+(5/27)*sin(2*x)-(20/(243*%pi))*sin(3*x) [score]; prt1: # = 1 | prt1-5-T | prt1-6-T | prt1-1-T | prt1-7-T | prt1-2-T | prt1-8-T | prt1-3-T | prt1-4-T | prt1-9-T",gradedright,1.0000000,4,1751268480,1751297681
